Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cancellation Date,Enrollment Date,Cancelled Before Cutoff,Enrolled After Cutoff,Promotion Customer,Tenure,Total Flights in Lifetime,Total Distance,Net Reward Points,Redeem Ratio,Months Since Last Flight,Flights in last 3 months,Flights in last 6 months,Engagement Score,Cancelled In Label Window,Churn
465746,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,96663.0,married,nova,4369.72,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,18,27486,27013.0,0.017,3,0,2,0.12212234659822993,False,0
615617,canada,ontario,toronto,m8y 4k8,female,bachelor,96663.0,married,nova,4369.72,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,26,42643,41963.0,0.016,0,5,9,0.2680694445913637,False,1
908580,canada,british columbia,vancouver,v1e 4r6,male,bachelor,73410.0,divorced,nova,4371.19,standard,2014,11,0.0,0.0,,2014-11-01,False,False,0,43,30,40732,40135.0,0.015,0,3,10,0.2181874344638518,False,0
384818,canada,new brunswick,fredericton,e3b 2h2,female,high school or below,83044.0,single,aurora,7048.38,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,0,0,0.0,0.0,999,0,0,0.025947907916572137,False,1
750578,canada,british columbia,vancouver,v6e 3z3,male,doctor,213105.0,married,nova,4372.49,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,0,0,0.0,0.0,999,0,0,0.15624584845996517,False,0
800481,canada,ontario,trenton,k8v 4b2,female,doctor,213105.0,married,nova,4372.49,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,23,34976,34976.0,0.0,0,2,5,0.16459819057189806,False,0
491244,canada,new brunswick,fredericton,e3b 2h2,male,college,73455.0,single,aurora,8048.37,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,13,30608,45912.0,0.0,1,9,13,0.14503501000490068,False,0
577726,canada,saskatchewan,regina,s1j 3c5,male,bachelor,78573.0,divorced,nova,4376.36,standard,2014,2,0.0,0.0,,2014-02-01,False,False,0,52,18,26540,26540.0,0.0,0,3,3,0.21429498742027567,False,0
729752,canada,quebec,montreal,h2t 2j6,male,bachelor,78573.0,divorced,nova,4376.36,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,0,0,0.0,0.0,999,0,0,0.2542307031871935,False,1
941984,canada,quebec,quebec city,g1b 3l5,female,college,73455.0,single,nova,4377.53,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,15,20654,20654.0,0.0,0,4,8,0.10910803097366807,False,0
894436,canada,quebec,montreal,h2t 9k8,female,bachelor,61832.0,married,nova,4379.93,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,31,46261,46261.0,0.0,0,13,14,0.35635912660650093,False,0
643605,canada,alberta,edmonton,t9g 1w3,male,bachelor,46978.0,married,nova,4381.18,standard,2012,10,0.0,0.0,,2012-10-01,False,False,0,68,30,33262,31402.0,0.056,0,9,12,0.3450901826492835,False,0
237651,canada,alberta,calgary,t3e 2v9,male,master,72027.0,single,nova,4386.28,standard,2016,11,0.0,0.0,,2016-11-01,False,False,0,19,27,42472,41641.0,0.02,2,1,2,0.08706743152180332,False,0
420488,canada,british columbia,vancouver,v5r 1w3,male,master,72027.0,single,nova,4386.28,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,25,33895,33895.0,0.0,0,7,10,0.2838918134484871,False,0
568712,canada,ontario,ottawa,k1g 4z0,female,master,72027.0,single,nova,4386.28,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,35,53399,53399.0,0.0,1,8,14,0.36636687162687,False,0
935876,canada,british columbia,vancouver,v6e 3d9,female,master,72027.0,single,nova,4386.28,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,38,64033,64033.0,0.0,0,3,6,0.11078808311969277,False,0
616416,canada,british columbia,vancouver,v1e 4r6,male,bachelor,67042.0,married,nova,4387.31,standard,2013,5,0.0,0.0,,2013-05-01,False,False,0,61,29,35709,34790.0,0.026,0,2,5,0.24910315070269198,False,0
101018,canada,ontario,thunder bay,k8t 5m5,female,bachelor,56523.0,married,nova,4392.98,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,32,56084,55403.0,0.012,0,7,10,0.26364211365716017,False,0
387971,canada,ontario,trenton,k8v 4b2,female,bachelor,98974.0,divorced,nova,4397.78,standard,2013,7,0.0,0.0,,2013-07-01,False,False,0,59,24,35041,34004.0,0.03,0,3,5,0.24781332176575582,False,0
395525,canada,quebec,montreal,h2t 2j6,male,college,73455.0,single,nova,4398.05,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,25,42215,41117.0,0.026,1,2,2,0.2513221344123669,False,0
792873,canada,british columbia,west vancouver,v6v 8z3,male,college,73455.0,divorced,nova,4407.77,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,41,62961,61351.0,0.026,0,7,12,0.2160590113580675,False,0
333051,canada,new brunswick,moncton,e1a 2a7,male,bachelor,93849.0,married,aurora,51426.25,2018 promotion,2018,4,2018.0,12.0,2018-12-01,2018-04-01,False,False,1,2,0,0,0.0,0.0,999,0,0,0.15881938631239634,True,1
965758,canada,quebec,montreal,h2y 2w2,female,college,73455.0,single,nova,4411.66,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,14,13283,12790.0,0.037,0,8,8,0.12757356966385403,False,0
660178,canada,ontario,ottawa,k1f 2r2,female,college,73455.0,single,nova,4413.26,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,28,35235,34745.0,0.014,0,8,9,0.19666963199053747,False,0
904741,canada,ontario,toronto,m2m 7k8,male,bachelor,77241.0,divorced,nova,4416.21,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,32,47422,46857.0,0.012,0,8,16,0.2816680903075858,False,0
576936,canada,quebec,montreal,h2t 2j6,female,college,73455.0,married,nova,4419.54,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,30,48391,47763.0,0.013,0,5,7,0.13679685979827277,False,0
626767,canada,british columbia,west vancouver,v6v 8z3,male,college,73455.0,single,nova,4420.25,standard,2017,11,0.0,0.0,,2017-11-01,False,False,0,7,7,15147,15147.0,0.0,3,0,7,0.06570620769259944,False,0
592003,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,60845.0,married,aurora,73225.96,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,3,5809,8713.5,0.0,2,1,3,0.24926835137283554,False,0
974848,canada,quebec,tremblant,h5y 2s9,female,bachelor,78444.0,married,nova,4425.75,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,2,1970,1970.0,0.0,4,0,2,0.03783491160671043,False,0
363199,canada,quebec,montreal,h4g 3t4,male,bachelor,74770.0,married,nova,4428.03,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,20,35058,34543.0,0.015,0,12,16,0.1784435107514894,False,0
516337,canada,ontario,toronto,p1l 8x8,male,bachelor,74770.0,married,nova,4428.03,standard,2014,7,0.0,0.0,,2014-07-01,False,False,0,47,23,40887,39883.0,0.025,3,0,4,0.18615934679213358,False,0
666301,canada,quebec,montreal,h2t 9k8,female,bachelor,74770.0,married,nova,4428.03,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,24,29058,27704.0,0.047,0,3,6,0.2021324810517129,False,0
676376,canada,british columbia,vancouver,v5r 1w3,male,bachelor,74770.0,married,nova,4428.03,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,37,56594,56073.0,0.009,0,9,10,0.2881328036249255,False,0
202696,canada,ontario,toronto,p2t 6g3,female,college,73455.0,single,nova,4428.04,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,39,57183,56738.0,0.008,2,1,2,0.14124969799386866,False,0
409174,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,nova,4428.04,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,0,0,0.0,0.0,999,0,0,0.0077677505733023166,False,0
150253,canada,quebec,montreal,h4g 3t4,female,high school or below,56505.0,married,nova,4428.63,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,24,37808,37460.0,0.009,0,8,10,0.20161878206759146,False,0
160927,canada,quebec,quebec city,g1b 3l5,male,bachelor,49512.0,married,nova,4430.57,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,28,34386,33689.0,0.02,0,8,14,0.21447582467632098,False,0
793608,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,single,nova,4433.69,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,0,0,0.0,0.0,999,0,0,0.007785097320470989,False,0
515805,canada,alberta,calgary,t3e 2v9,male,bachelor,68972.0,married,nova,4433.97,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,25,32188,30467.0,0.053,0,6,6,0.12723884977276628,False,0
390974,canada,quebec,tremblant,h5y 2s9,female,bachelor,92803.0,married,nova,4434.03,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,33,57004,55814.0,0.021,0,5,9,0.24799662021674257,False,0
289151,canada,ontario,toronto,m2z 4k1,female,bachelor,74408.0,married,nova,4434.94,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,25,39702,39114.0,0.015,0,5,7,0.18751981687331087,False,0
445177,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,74408.0,married,nova,4434.94,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,13,24707,23643.0,0.043,0,1,4,0.09026399327477624,False,0
542014,canada,quebec,montreal,h2t 9k8,female,bachelor,87119.0,married,nova,4439.68,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,28,48040,47105.0,0.019,2,1,2,0.12777192184974334,False,0
958767,canada,ontario,toronto,p2t 6g3,female,bachelor,96749.0,divorced,nova,4439.9,standard,2013,2,0.0,0.0,,2013-02-01,False,False,0,64,20,40501,38596.0,0.047,1,3,7,0.2746384529237521,False,0
859957,canada,alberta,edmonton,t3g 6y6,male,bachelor,65848.0,married,nova,4443.74,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,31,37761,36966.0,0.021,0,4,4,0.17416292661092359,False,0
220244,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,nova,4446.74,standard,2014,7,0.0,0.0,,2014-07-01,False,False,0,47,33,41937,40800.0,0.027,0,9,15,0.28905140272785,False,0
387506,canada,ontario,thunder bay,k8t 5m5,female,college,73455.0,single,nova,4448.56,standard,2016,9,0.0,0.0,,2016-09-01,False,False,0,21,29,40889,39928.0,0.024,1,5,10,0.1549702183354038,False,0
387121,canada,ontario,ottawa,k1f 2r2,male,bachelor,51552.0,married,nova,4450.22,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,21,25232,24517.0,0.028,3,0,3,0.13740659528707316,False,0
173235,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,nova,4454.1,standard,2017,9,0.0,0.0,,2017-09-01,False,False,0,9,9,8280,8280.0,0.0,0,8,9,0.125849073859524,False,0
801882,canada,ontario,toronto,p5s 6r4,female,college,73455.0,single,nova,4454.1,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,28,43321,42840.0,0.011,0,6,8,0.26548295326322435,False,0
733046,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,married,nova,4455.84,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,25,40176,39877.0,0.007,0,9,11,0.32014717427498496,False,0
117482,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,53563.0,married,nova,2869.74,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,28,35963,53433.5,0.009,0,27,28,0.3004909715066406,False,0
428604,canada,british columbia,victoria,v10 6t5,female,master,94440.0,divorced,nova,4458.11,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,9,15122,14199.0,0.061,0,7,9,0.10691308932247351,False,0
484811,canada,alberta,edmonton,t3g 6y6,female,master,94440.0,divorced,nova,4458.11,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,20,30328,30328.0,0.0,1,5,9,0.11969217275373084,False,0
947234,canada,quebec,hull,j8y 3z5,male,master,94440.0,divorced,nova,4458.11,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,11,13483,13483.0,0.0,0,11,11,0.13845614132588357,False,0
275049,canada,nova scotia,halifax,b3j 9s2,female,college,73455.0,divorced,nova,4460.42,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,32,41444,37517.0,0.095,0,6,9,0.2535124259507092,False,0
129343,canada,yukon,whitehorse,y2k 6r0,female,college,73455.0,single,nova,4463.0,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,27,36936,36557.0,0.01,0,5,6,0.2840553578342517,False,0
288369,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,nova,4463.0,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,25,42481,41708.0,0.018,1,1,4,0.15453933285786864,False,0
382464,canada,ontario,toronto,p2t 6g3,female,college,73455.0,single,nova,4463.0,standard,2015,3,0.0,0.0,,2015-03-01,False,False,0,39,34,60889,59199.0,0.028,1,7,12,0.23649884991968745,False,0
890395,canada,ontario,kingston,m9k 2p4,female,college,73455.0,single,nova,4463.0,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,36,49844,48818.0,0.021,0,5,8,0.2465619821055818,False,0
909677,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,nova,4463.0,standard,2016,8,0.0,0.0,,2016-08-01,False,False,0,22,27,39030,37808.0,0.031,0,8,13,0.18940316088026443,False,0
650657,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,single,nova,4463.61,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,27,41354,40089.0,0.031,0,6,10,0.2111268834418793,False,0
493283,canada,ontario,trenton,k8v 4b2,male,bachelor,69159.0,married,nova,4465.6,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,28,45087,44159.0,0.021,0,7,12,0.2838041297909031,False,0
610573,canada,british columbia,vancouver,v6e 3d9,male,bachelor,69159.0,married,nova,4465.6,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,24,32826,31766.0,0.032,0,2,5,0.23583000477074226,False,0
181728,canada,british columbia,victoria,v10 6t5,male,college,73455.0,single,nova,4466.1,standard,2015,3,0.0,0.0,,2015-03-01,False,False,0,39,22,29376,28346.0,0.035,0,1,2,0.1548800641086635,False,0
253098,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,nova,4468.22,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,24,37190,36122.0,0.029,0,6,7,0.17616488453626922,False,0
930848,canada,yukon,whitehorse,y2k 6r0,female,college,73455.0,single,nova,4470.18,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,41,74632,72088.0,0.034,0,7,11,0.2485108252121632,False,0
681921,canada,ontario,toronto,m2m 7k8,male,college,73455.0,single,nova,4471.78,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,18,18250,18250.0,0.0,0,10,11,0.3019822475535928,False,0
751824,canada,ontario,toronto,p2t 6g3,female,bachelor,71069.0,married,nova,4472.33,standard,2012,4,0.0,0.0,,2012-04-01,False,False,0,74,32,51720,50596.0,0.022,0,14,15,0.4075200989362253,False,0
505779,canada,quebec,montreal,h2t 9k8,male,college,73455.0,divorced,nova,4473.88,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,30,53079,52514.0,0.011,0,9,11,0.20533769619223036,False,0
129434,canada,nova scotia,halifax,b3j 9s2,male,bachelor,94052.0,married,nova,4474.48,standard,2016,7,0.0,0.0,,2016-07-01,False,False,0,23,27,35162,34788.0,0.011,0,7,9,0.1677741596467624,False,0
501875,canada,alberta,banff,t4v 1d4,male,bachelor,94035.0,married,nova,4475.42,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,33,55334,54525.0,0.015,1,3,8,0.06681163011083528,False,0
131228,canada,nova scotia,halifax,b3c 2m8,male,college,73455.0,divorced,nova,4476.81,standard,2017,8,0.0,0.0,,2017-08-01,False,False,0,10,21,27255,26888.0,0.013,0,7,12,0.13856827669510377,False,0
144593,canada,british columbia,vancouver,v6e 3d9,male,bachelor,62202.0,divorced,nova,4477.45,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,25,36664,35824.0,0.023,0,4,6,0.12663791288819046,False,0
958472,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,58505.0,married,nova,4479.6,standard,2017,8,0.0,0.0,,2017-08-01,False,False,0,10,14,25568,25568.0,0.0,2,3,7,0.09232790825461105,False,0
423153,canada,quebec,hull,j8y 3z5,female,bachelor,56042.0,married,nova,4483.84,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,14,17204,17204.0,0.0,0,8,14,0.14031505101070024,False,0
314742,canada,nova scotia,halifax,b3c 2m8,male,college,73455.0,single,nova,4484.25,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,20,33390,32538.0,0.026,1,4,5,0.12175682960489388,False,0
345802,canada,quebec,quebec city,g1b 3l5,female,college,73455.0,single,nova,4484.25,standard,2014,5,0.0,0.0,,2014-05-01,False,False,0,49,24,45504,45169.0,0.007,1,3,9,0.2339028631064261,False,0
608326,canada,new brunswick,moncton,e1a 2a7,male,college,73455.0,single,nova,4490.55,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,10,13556,13556.0,0.0,1,5,10,0.10442346122850912,False,0
383808,canada,new brunswick,fredericton,e3b 2h2,male,college,73455.0,single,nova,4496.98,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,29,43739,42321.0,0.032,0,6,13,0.2056649487905712,False,0
880505,canada,quebec,montreal,h4g 3t4,male,college,73455.0,single,nova,4496.98,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,26,36798,36259.0,0.015,0,4,9,0.2224848377332223,False,0
318561,canada,alberta,banff,t4v 1d4,female,doctor,135147.0,divorced,nova,4499.49,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,32,50691,50691.0,0.0,0,5,8,0.1250523928386832,False,0
174729,canada,ontario,london,m5b 3e4,male,bachelor,65861.0,married,nova,4502.21,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,23,25894,25894.0,0.0,1,3,8,0.1648668542973744,False,0
371675,canada,alberta,edmonton,t3g 6y6,male,bachelor,82250.0,single,nova,4502.68,standard,2016,4,0.0,0.0,,2016-04-01,False,False,0,26,20,28820,26874.0,0.068,0,5,5,0.1475184666520578,False,0
782329,canada,manitoba,winnipeg,r3r 3t4,female,college,73455.0,single,nova,4502.98,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,33,49586,48397.0,0.024,1,6,8,0.3061735661934295,False,0
947408,canada,alberta,edmonton,t3g 6y6,male,bachelor,81520.0,divorced,nova,4505.41,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,35,58170,58170.0,0.0,0,8,10,0.2525301892915168,False,0
549404,canada,new brunswick,moncton,e1a 2a7,female,bachelor,86946.0,married,nova,3360.27,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,22,40262,59927.0,0.008,0,22,22,0.24203295075742357,False,0
384543,canada,ontario,toronto,p1l 8x8,female,doctor,110019.0,married,nova,4506.58,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,38,56804,55459.0,0.024,2,3,6,0.15845472797174961,False,0
279430,canada,saskatchewan,regina,s6j 3g0,female,bachelor,93211.0,married,nova,4508.86,standard,2016,5,0.0,0.0,,2016-05-01,False,False,0,25,34,61468,59927.0,0.025,0,11,17,0.23559128730177775,False,0
832367,canada,ontario,ottawa,k1g 4z0,male,bachelor,93593.0,married,nova,4510.54,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,27,49378,49378.0,0.0,0,8,14,0.3295862150935891,False,0
465962,canada,british columbia,vancouver,v5r 1w3,male,bachelor,57194.0,married,nova,4513.44,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,47,63906,63100.0,0.013,0,13,17,0.22958302223825638,False,0
762272,canada,ontario,toronto,p1j 8t7,female,bachelor,57194.0,married,nova,4513.44,standard,2014,5,0.0,0.0,,2014-05-01,False,False,0,49,18,26500,26058.0,0.017,3,0,4,0.19317833110210741,False,0
926874,canada,nova scotia,halifax,b3j 9s2,male,bachelor,47639.0,divorced,nova,4515.45,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,0,0,0.0,0.0,999,0,0,0.011414496946373389,False,0
857247,canada,quebec,montreal,h4g 3t4,male,college,73455.0,married,nova,4516.81,standard,2013,5,0.0,0.0,,2013-05-01,False,False,0,61,24,32269,31308.0,0.03,2,2,3,0.239696822719612,False,0
719673,canada,ontario,toronto,m2p 4f6,female,high school or below,71398.0,married,nova,4517.91,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,30,40138,38976.0,0.029,1,6,10,0.3126449477792942,False,0
643117,canada,newfoundland,st. john's,a1c 6h9,male,master,99446.0,divorced,nova,4518.78,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,16,22750,21703.0,0.046,1,4,4,0.17439331597508945,False,0
440785,canada,ontario,toronto,m8y 4k8,female,college,73455.0,married,nova,4522.88,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,43,69356,67395.0,0.028,1,3,14,0.3125853237091507,False,0
588980,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,single,nova,4524.64,standard,2014,12,0.0,0.0,,2014-12-01,False,False,0,42,28,41399,41399.0,0.0,0,5,7,0.2114438643221418,False,0
731593,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,55909.0,married,nova,4525.28,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,32,43631,42600.0,0.024,0,7,13,0.27199742945695793,False,0
700343,canada,alberta,peace river,t9o 2w2,male,high school or below,39494.0,single,nova,4525.37,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,33,49346,48828.0,0.01,0,4,10,0.2578793674896881,False,0
608508,canada,nova scotia,halifax,b3j 9s2,female,college,73455.0,single,nova,4526.53,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,34,60930,59675.0,0.021,2,1,7,0.23362945552347258,False,0
662594,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,single,nova,4526.53,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,23,28867,28458.0,0.014,0,5,7,0.1810442616339309,False,0
583539,canada,new brunswick,fredericton,e3b 2h2,female,college,73455.0,single,nova,4526.61,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,30,46600,45941.0,0.014,2,1,4,0.13446435932873096,False,0
741483,canada,alberta,edmonton,t9g 1w3,female,bachelor,97789.0,married,nova,4528.74,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,25,37356,36392.0,0.026,0,5,7,0.20807807384878846,False,0
432031,canada,ontario,ottawa,k1f 2r2,male,bachelor,101245.0,married,nova,4529.07,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,34,62172,62172.0,0.0,0,9,11,0.2088855200531289,False,0
490806,canada,british columbia,kelowna,v09 2e9,female,bachelor,78936.0,single,nova,4529.97,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,35,54765,54357.0,0.007,0,5,10,0.27684178662729125,False,0
295906,canada,british columbia,vancouver,v6e 3d9,male,bachelor,70658.0,married,nova,4530.39,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,45,64914,64914.0,0.0,0,9,19,0.35959174550549916,False,0
306596,canada,ontario,trenton,k8v 4b2,female,bachelor,70658.0,married,nova,4530.39,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,0,0,0.0,0.0,999,0,0,0.008081987665818016,False,0
246737,canada,manitoba,winnipeg,r3r 3t4,female,college,73455.0,single,nova,4531.68,standard,2016,6,0.0,0.0,,2016-06-01,False,False,0,24,34,45109,44669.0,0.01,0,9,12,0.19690360222167647,False,0
344580,canada,alberta,edmonton,t9g 1w3,male,bachelor,92128.0,single,nova,4538.85,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,2,2706,2706.0,0.0,3,0,2,0.044938910328914436,False,0
534904,canada,ontario,toronto,p1l 8x8,male,bachelor,75487.0,married,nova,4540.38,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,14,19302,18670.0,0.033,2,2,5,0.2630866229045434,False,0
713998,canada,ontario,toronto,p1w 1k4,male,college,73455.0,married,nova,4549.08,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,26,40645,40344.0,0.007,0,3,5,0.19760217048771206,False,0
602222,canada,ontario,trenton,k8v 4b2,female,high school or below,67969.0,married,nova,4549.34,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,14,18678,18030.0,0.035,1,1,5,0.07862529541960449,False,0
366161,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,43859.0,married,nova,4674.71,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,36,46836,70254.0,0.0,0,36,36,0.39416135758455106,False,0
575123,canada,ontario,ottawa,k1g 4z0,female,college,73455.0,married,nova,4553.19,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,27,35266,34795.0,0.013,2,2,11,0.3060512306515907,False,0
707869,canada,british columbia,vancouver,v5r 1w3,male,bachelor,76590.0,married,nova,4553.81,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,29,34777,32853.0,0.055,0,4,12,0.24074357910907207,False,0
752688,canada,ontario,ottawa,k1g 4z0,male,high school or below,72155.0,divorced,nova,4556.07,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,23,42099,42099.0,0.0,0,3,6,0.17887694346633448,False,0
327015,canada,ontario,toronto,p1j 8t7,female,college,73455.0,single,nova,4558.5,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,32,37729,36000.0,0.046,1,4,5,0.2165793880892715,False,0
442868,canada,saskatchewan,regina,s1j 3c5,male,college,73455.0,single,nova,4558.59,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,26,34713,34713.0,0.0,0,7,13,0.3025051039151401,False,0
681649,canada,ontario,toronto,p2t 6g3,male,bachelor,60582.0,divorced,nova,4563.02,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,39,56646,56055.0,0.01,0,5,11,0.3358992722610439,False,0
507189,canada,quebec,tremblant,h5y 2s9,female,doctor,115060.0,married,nova,4567.87,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,32,51532,50561.0,0.019,0,4,6,0.23164525197703367,False,0
111176,canada,british columbia,dawson creek,u5i 4f1,female,college,73455.0,single,nova,4568.82,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,33,53706,52469.0,0.023,0,9,13,0.2830006720852738,False,0
893789,canada,ontario,trenton,k8v 4b2,male,bachelor,98851.0,divorced,nova,4571.51,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,28,40074,39634.0,0.011,0,9,11,0.20225906346448516,False,0
397820,canada,ontario,toronto,p1l 8x8,male,college,73455.0,single,nova,4574.55,standard,2016,9,0.0,0.0,,2016-09-01,False,False,0,21,30,47037,47037.0,0.0,0,4,6,0.13031440970021096,False,0
464187,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,nova,4574.55,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,74,113290,111348.0,0.017,1,7,18,0.32706390855968426,False,0
898437,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,68171.0,divorced,nova,4582.16,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,30,46632,46152.0,0.01,0,10,14,0.26635134519589865,False,0
